,X,Y,Area,Perimeter,Radius,Circularity,Convexity,Inertia,Graymean,Graystd,Repimean,Repistd,Gepimean,Gepistd,Bepimean,Bepistd,X_rawImage,Y_rawImage,plate_barcode,colony_index
124,198,631,340.5,77.21320307254791,10.63014581273465,0.7177014811749023,0.908,0.9997993742924843,161.83688,0.055911176,84.21904,0.043542035,95.32028,0.044010594,265.53387,0.030981999,348,781,S2R80105,124
125,1407,628,213.5,59.899494767189026,8.154234499766936,0.7477586142398615,0.9323144104803494,0.9989893432775153,162.809,0.052088935,84.70628,0.030113304,96.86457,0.03422602,273.97113,0.02845978,1557,778,S2R80105,125
126,1157,627,223.0,56.97056245803833,8.602325267042627,0.8634033168790048,0.971677559912854,0.9997292593272624,157.83376,0.12757097,87.007645,0.08182295,99.77709,0.07663892,278.9653,0.053583313,1307,777,S2R80105,126
127,1430,625,225.0,57.79898941516876,8.602325267042627,0.8463536899273454,0.9656652360515021,0.9992756647026265,160.65105,0.05851625,85.21827,0.04906428,97.01468,0.039447486,270.6101,0.025241917,1580,775,S2R80105,127
128,798,622,254.0,62.97056221961975,8.97213595499958,0.8049491367841289,0.9477611940298507,0.9990693113644397,165.80168,0.058654938,85.92893,0.04703603,96.89412,0.044711232,272.3994,0.027096316,948,772,S2R80105,128
129,809,638,196.5,54.72792184352875,8.273769561268558,0.8244313620154625,0.960880195599022,0.9770239292798516,163.37381,0.03879151,87.09461,0.02962942,97.049194,0.034609076,273.4926,0.018758055,959,788,S2R80105,129
130,826,639,340.0,74.62741672992706,10.63014581273465,0.7671706226595364,0.9340659340659341,0.9998916639947346,157.43578,0.089824624,88.12543,0.060014825,99.60519,0.05777047,274.72928,0.03622924,976,789,S2R80105,130
131,1196,621,304.0,72.28427052497864,10.63014581273465,0.7311320842541345,0.8967551622418879,0.9983707113397301,163.97699,0.06216555,85.31026,0.052313805,96.55744,0.041867223,272.30685,0.02833067,1346,771,S2R80105,131
132,1215,633,336.0,76.97056245803833,10.5352261608226,0.7126886149749173,0.9281767955801105,0.922619424220706,164.70312,0.05312941,85.10503,0.039024964,97.57127,0.039997526,274.2137,0.025151318,1365,783,S2R80105,132
133,1183,648,108.0,40.1421355009079,6.117038066139075,0.842233815687291,0.9773755656108597,0.9986197835347201,166.28075,0.033760987,84.555824,0.021757942,96.58784,0.023481905,261.77274,0.019705111,1333,798,S2R80105,133
134,1201,653,368.5,74.04163002967834,11.180339887498949,0.8446862288548403,0.9559014267185474,0.9986290399790098,159.90723,0.07872991,87.26827,0.055165425,98.59689,0.0524745,276.9455,0.0343182,1351,803,S2R80105,134
135,1337,614,65.0,30.485281229019165,5.0,0.8789067687170231,0.9848484848484849,0.9944996778084016,173.36333,0.036335148,82.23876,0.02905377,95.07381,0.04019564,269.7754,0.021171696,1487,764,S2R80105,135
136,1283,614,52.0,27.656854152679443,4.242640687119285,0.854294575467492,0.9811320754716981,0.9954872210248087,174.79683,0.03692102,82.54913,0.034454454,94.63575,0.038518585,269.3595,0.02915874,1433,764,S2R80105,136
137,1310,618,342.5,70.38477599620819,10.770329614269007,0.8687863208730562,0.9799713876967096,0.999646832023935,154.02911,0.12812407,90.049614,0.07069414,101.210785,0.065478005,282.6448,0.04566438,1460,768,S2R80105,137
138,820,612,161.5,47.55634868144989,7.141085181396727,0.8973572696089042,0.9877675840978594,0.9994199206479567,164.94353,0.07610705,85.75318,0.055318255,96.55372,0.0557062,271.10284,0.03258759,970,762,S2R80105,138
139,1118,615,400.0,78.62741649150848,11.313708498984761,0.8130585914704646,0.9523809523809523,0.9877769406489507,162.28029,0.07658202,85.57606,0.05688231,96.50152,0.05767405,272.41016,0.034814443,1268,765,S2R80105,139
140,1101,626,196.0,54.97056233882904,8.154234499766936,0.8150900204628487,0.9584352078239609,0.9996255144722523,166.70287,0.050135992,83.75401,0.034186784,95.142,0.02989144,269.92526,0.030365776,1251,776,S2R80105,140
141,110,596,103.0,50.82842707633972,5.41547594742265,0.5009954112195153,0.8373983739837398,0.9993078413882385,175.74763,0.029110422,80.211525,0.027258847,89.39976,0.028283441,255.44156,0.019610804,260,746,S2R80105,141
142,62,608,660.5,115.69848430156708,14.158910531638178,0.6200509066556777,0.8628347485303723,0.9999513723422061,163.08449,0.052601803,87.28767,0.042258106,98.52381,0.041855436,264.4898,0.03217911,212,758,S2R80105,142
143,1153,593,123.0,46.485281229019165,6.8896358721824225,0.7152931236077463,0.9111111111111111,0.9989385514636677,172.49062,0.03922272,83.03339,0.03988907,93.42536,0.031535935,268.8026,0.01987997,1303,743,S2R80105,143
144,1170,602,148.5,51.071067690849304,7.440658743886065,0.7154617872218393,0.928125,0.9993279089961308,167.22238,0.049372822,84.47151,0.047448497,95.94796,0.03954248,269.0029,0.026972407,1320,752,S2R80105,144
145,1374,591,98.0,38.485281229019165,5.830951894845301,0.8314700508040701,0.9702970297029703,0.9969813557737472,165.2266,0.05051289,85.7978,0.040340446,96.582405,0.041192774,271.9869,0.027197355,1524,741,S2R80105,145
146,917,593,140.0,51.65685415267944,6.555664084966109,0.659298352585647,0.875,0.9992364719987891,170.25476,0.033058908,82.70098,0.028327677,93.309425,0.025573805,264.3343,0.01994238,1067,743,S2R80105,146
147,604,590,165.5,48.72792184352875,7.810249675906654,0.8758950707996376,0.9851190476190477,0.999213562232689,164.4841,0.08274283,85.69665,0.052459735,97.848465,0.055623293,267.9201,0.03330597,754,740,S2R80105,147
148,372,588,90.5,37.071067690849304,6.082762530298219,0.827538588773873,0.9783783783783784,0.9974629085257566,165.5749,0.0602026,83.646286,0.034317914,94.95126,0.043202378,262.98892,0.022557426,522,738,S2R80105,148
149,768,590,340.5,70.04163014888763,10.63014581273465,0.8721968014353818,0.9728571428571429,0.9994046782430175,156.86708,0.12608309,89.83499,0.07416292,100.308426,0.067520425,277.34756,0.048206456,918,740,S2R80105,149
150,1497,587,199.5,53.55634880065918,8.246211251235321,0.8740390600685256,0.9803439803439803,0.9979018752237959,153.45552,0.14504917,86.26688,0.08039709,96.89464,0.07793252,270.58957,0.035939094,1647,737,S2R80105,150
151,1136,584,143.5,48.24264061450958,7.141085181396727,0.7748178590073604,0.9630872483221476,0.9993652219594045,168.67421,0.023773545,82.06499,0.027831275,93.82273,0.01840557,267.19937,0.017480252,1286,734,S2R80105,151
152,1114,586,316.5,74.72792184352875,10.198039027185569,0.7122259098163385,0.9160636758321273,0.9986010434916399,166.70903,0.04530066,82.810234,0.033530686,94.540344,0.036452353,268.0702,0.02707102,1264,736,S2R80105,152
153,1189,588,302.5,66.38477575778961,10.099019513592784,0.8625777627466302,0.971107544141252,0.9998513847171507,158.51476,0.07897445,86.72145,0.06059281,98.4353,0.047607273,273.46274,0.037271045,1339,738,S2R80105,153
154,671,584,337.0,78.28427076339722,10.246834584086285,0.6910202019553863,0.9232876712328767,0.9998993552986911,164.18304,0.04269734,86.13564,0.030695401,98.04412,0.03571058,271.03888,0.024146697,821,734,S2R80105,154
155,655,593,326.0,69.4558435678482,10.246834584086285,0.8491998003327693,0.9616519174041298,0.9982389932914832,163.32077,0.04352621,85.81698,0.039047755,97.780396,0.028524224,265.75815,0.018737465,805,743,S2R80105,155
156,548,579,256.0,78.14213538169861,8.773298588520893,0.5268406530267037,0.7962674961119751,0.9996912404282666,166.89801,0.0440782,85.61244,0.03697587,97.21438,0.03563049,271.05154,0.024819652,698,729,S2R80105,156
157,574,576,348.5,70.52691125869751,10.63014581273465,0.8804463917637545,0.9721059972105998,0.9997860654781056,157.18457,0.09185678,89.322205,0.05573023,99.74835,0.04741836,272.85333,0.029028798,724,726,S2R80105,157
158,944,573,464.5,82.87005710601807,12.36931687685298,0.8499635585546121,0.9646936656282451,0.9999392753397645,157.30595,0.09933395,87.57513,0.061571162,98.973434,0.06302951,270.29263,0.030828893,1094,723,S2R80105,158
159,1323,565,241.0,62.14213538169861,8.85241291576573,0.7842500608062065,0.9563492063492064,0.9992557780929053,162.90071,0.03935783,86.22376,0.030326609,97.22439,0.02793851,278.65945,0.025104964,1473,715,S2R80105,159
160,826,569,391.0,75.45584380626678,11.180339887498949,0.8629802591205396,0.9750623441396509,0.9998427348934036,156.96312,0.11273539,88.70561,0.06441692,100.58962,0.06185996,275.62946,0.04139225,976,719,S2R80105,160
161,756,560,84.0,36.485281229019165,5.521009528313442,0.7929645161370098,0.9491525423728814,0.9369859713740931,172.36217,0.037183695,84.727776,0.03135444,94.27004,0.030869082,262.4999,0.020186115,906,710,S2R80105,161
162,1165,562,150.5,47.55634891986847,7.211102550927978,0.8362369518390116,0.9525316455696202,0.9987360187682793,164.75461,0.051167857,83.00132,0.04422806,95.182365,0.038345717,269.49667,0.03446143,1315,712,S2R80105,162
163,1261,556,188.0,54.97056233882904,8.06225774829855,0.7818210400357938,0.9543147208121827,0.9986597691277669,165.10359,0.033685192,85.21395,0.02916981,95.96229,0.029808603,272.71136,0.019192098,1411,706,S2R80105,163
164,667,556,182.0,53.31370830535889,8.06225774829855,0.8046434289458958,0.9629629629629629,0.9996371189096827,165.55086,0.04166613,87.23723,0.038259618,97.82051,0.03518868,273.41702,0.025628338,817,706,S2R80105,164
165,1121,559,275.0,71.31370830535889,9.559519696952275,0.679511040233236,0.9105960264900662,0.9998220948899711,166.06985,0.039565265,83.13268,0.036513545,94.901085,0.032533698,270.51062,0.024393573,1271,709,S2R80105,165
166,1089,558,282.0,65.4558435678482,9.486832980505138,0.8271078141372734,0.9543147208121827,0.9988877834045296,161.5573,0.0617356,84.76915,0.041227326,96.53657,0.045589924,262.2297,0.023443926,1239,708,S2R80105,166
167,626,552,215.5,59.071067690849304,8.573164506180078,0.7760817970233337,0.9620535714285714,0.9991645309460864,164.1242,0.047421947,87.49691,0.044481795,97.382286,0.035909835,271.93054,0.028263394,776,702,S2R80105,167
168,1484,552,288.0,71.79898953437805,9.949747468305834,0.702046190891423,0.895800933125972,0.99972708418249,162.0155,0.064571165,85.56331,0.049355194,97.009186,0.03696575,274.47305,0.03036285,1634,702,S2R80105,168
169,477,549,210.5,55.55634891986847,8.48528137423857,0.8570271308150786,0.967816091954023,0.9997196896944582,158.10559,0.12070917,90.252426,0.082880884,99.74605,0.062011868,276.47488,0.037684184,627,699,S2R80105,169
170,458,546,134.0,48.14213514328003,6.082762530298219,0.7265474235232494,0.9305555555555556,0.8993144312194498,168.76389,0.035394877,85.62047,0.03828095,95.77157,0.027701667,270.89175,0.022690162,608,696,S2R80105,170
171,730,542,52.0,27.656854152679443,4.242640687119285,0.854294575467492,0.9811320754716981,0.9954872210248846,180.44923,0.0427253,80.6338,0.028285816,89.796326,0.02894759,258.4501,0.017581623,880,692,S2R80105,171
172,260,549,415.5,85.6984840631485,10.931007421789616,0.7109427222313126,0.8916309012875536,0.9999264264945421,161.75453,0.057036724,82.53172,0.041516844,93.98032,0.039687864,261.342,0.03243388,410,699,S2R80105,172
173,1319,540,257.0,62.97056245803833,9.433981132056603,0.8144564038858576,0.9643527204502814,0.9997828532118168,162.98117,0.049057726,84.61861,0.038271897,97.23667,0.029424353,275.5661,0.02081892,1469,690,S2R80105,173
174,1170,536,390.5,80.87005698680878,11.247024193241856,0.7503353438046514,0.9443772672309553,0.9999122107199664,160.73105,0.08611618,84.70922,0.056515776,96.58189,0.05172919,271.42276,0.03781821,1320,686,S2R80105,174
175,363,541,587.0,100.08326017856598,13.019202405202648,0.7364191567483678,0.938449240607514,0.9991291093334586,158.46068,0.0948905,87.85356,0.062107276,99.792366,0.06496413,272.82492,0.030886298,513,691,S2R80105,175
176,1408,532,242.0,62.627416491508484,9.219544457292887,0.7753472251011944,0.9289827255278311,0.9993572954320266,158.23994,0.081185326,86.98617,0.055467688,97.67757,0.04428314,277.9309,0.030522835,1558,682,S2R80105,176
177,1411,555,315.0,74.62741661071777,10.907845315728135,0.7107610203229465,0.8974358974358975,0.9998643865209281,161.32295,0.071651615,85.86171,0.04380689,98.183975,0.04586091,275.45642,0.027569937,1561,705,S2R80105,177
178,1392,562,400.5,76.52691113948822,11.53182902034099,0.8593775733657607,0.960431654676259,0.9998963911087434,152.82867,0.11788614,89.25418,0.061565097,100.88033,0.051032383,276.03802,0.02990041,1542,712,S2R80105,178
179,643,532,210.0,57.31370830535889,8.543803320640599,0.8033635824191073,0.9567198177676538,0.999713660151221,164.9878,0.042623695,87.41462,0.03417502,97.95739,0.028148392,273.02426,0.020765275,793,682,S2R80105,179
180,658,532,176.0,54.14213538169861,7.615773105863909,0.7544870168773192,0.9263157894736842,0.9993184493830426,163.6435,0.044889223,87.57029,0.035964422,98.07122,0.029805368,274.36493,0.021393964,808,682,S2R80105,180
181,608,531,319.5,74.87005698680878,10.44030650891055,0.7162496110538618,0.8862690707350902,0.9978559711790458,163.92436,0.045814782,87.76254,0.032413397,98.67439,0.030992264,274.45755,0.01957471,758,681,S2R80105,181
182,574,526,173.5,49.899494767189026,8.48528137423857,0.8756227694766092,0.994269340974212,0.9994328034840071,161.20845,0.083912924,87.329025,0.052696936,99.36962,0.045292985,266.23776,0.020316245,724,676,S2R80105,182
183,449,525,149.5,59.071067690849304,7.0710678118654755,0.538395492598554,0.8147138964577657,0.9988682651796702,168.76503,0.027003717,83.86547,0.02510248,95.348854,0.025704624,265.29706,0.017878888,599,675,S2R80105,183
184,869,525,253.5,60.3847758769989,9.433981132056603,0.8736408047874696,0.976878612716763,0.9912356891133178,157.73737,0.12659176,88.47007,0.07489784,99.81301,0.0762901,271.05344,0.030647868,1019,675,S2R80105,184
185,1034,523,239.5,60.72792184352875,9.219544457292887,0.8160909143151119,0.9657258064516129,0.9997856769838293,160.92596,0.065565065,85.72356,0.048281204,96.338905,0.050529543,271.0331,0.025839496,1184,673,S2R80105,185
186,325,520,110.0,40.485281229019165,6.4031242374328485,0.8433507360876418,0.9777777777777777,0.9989867776926006,165.32283,0.05574632,83.99564,0.043784283,94.01426,0.037545346,262.49615,0.020213986,475,670,S2R80105,186
187,1224,521,260.0,75.31370830535889,8.94427190999916,0.5760167972005735,0.8099688473520249,0.9998352053677481,165.84683,0.03904473,83.564445,0.037919287,94.672386,0.029422525,269.23166,0.024811331,1374,671,S2R80105,187
188,695,517,189.5,54.72792184352875,8.246211251235321,0.7950623058622399,0.9570707070707071,0.9990360115745461,163.90733,0.039799206,85.60752,0.033021785,96.518684,0.035401788,259.19382,0.015043198,845,667,S2R80105,188
189,197,518,730.5,119.35533833503723,14.866068747318506,0.6443864325984912,0.8908536585365854,0.9999652892981664,164.1406,0.050661683,83.931114,0.038675617,94.33214,0.033847813,261.9119,0.028779415,347,668,S2R80105,189
190,913,497,108.0,48.0,9.486832980505138,0.5890486225480862,1.0,0.9993829065103363,174.91812,0.02892905,82.88244,0.024476618,93.09711,0.026272245,264.98837,0.017779702,1063,647,S2R80105,190
191,1083,503,309.0,67.11269760131836,10.0,0.8621025944813057,0.965625,0.9856532882130928,160.39165,0.07447171,86.99284,0.04759959,96.72735,0.04537874,268.9486,0.016597841,1233,653,S2R80105,191
192,1375,497,157.5,49.899494767189026,7.0710678118654755,0.7948736956343859,0.9545454545454546,0.9995119508685186,165.36748,0.06622084,83.518654,0.040752728,95.91876,0.03913351,261.81042,0.016779259,1525,647,S2R80105,192
193,1365,511,168.0,50.97056233882904,7.615773105863909,0.8126065071123961,0.9411764705882353,0.9991414499685081,164.02242,0.086245134,84.04358,0.05602004,94.91854,0.052976906,270.22537,0.03318388,1515,661,S2R80105,193
194,468,500,355.5,70.87005710601807,10.816653826391969,0.8894548420088931,0.9753086419753086,0.9998873780061758,154.71162,0.14104673,90.58334,0.06962605,100.0237,0.06712831,266.25424,0.012388898,618,650,S2R80105,194
195,1107,497,152.0,50.14213538169861,7.211102550927978,0.7597099277249255,0.9240121580547113,0.9990877505023632,167.55986,0.04428639,84.49019,0.037473343,94.46391,0.034653418,267.7078,0.018042853,1257,647,S2R80105,195
196,563,497,268.0,64.6274163722992,9.219544457292887,0.8063267528040701,0.9420035149384886,0.9998198304681934,157.95021,0.08923469,88.05073,0.056240812,98.94126,0.052572295,264.64435,0.011381029,713,647,S2R80105,196
197,688,496,187.0,54.14213538169861,8.06225774829855,0.8016424554321518,0.9540816326530612,0.999476250870685,165.0994,0.039725278,85.3661,0.038108874,95.9337,0.031280532,265.56528,0.01223027,838,646,S2R80105,197
198,1407,488,279.0,68.14213538169861,9.899494936611665,0.7550619568873657,0.9331103678929766,0.9998088708669957,165.06023,0.045487754,85.42274,0.039108608,95.3459,0.0370308,271.1049,0.019494291,1557,638,S2R80105,198
199,1434,489,388.5,74.52691125869751,11.180339887498949,0.8789711937583752,0.9736842105263158,0.9995358717552237,155.22662,0.09959835,87.79389,0.058749154,98.604004,0.049065527,271.60233,0.016184589,1584,639,S2R80105,199
200,1206,483,104.0,38.14213526248932,5.82842712474619,0.8983244070805926,0.9904761904761905,0.9360074429918047,171.59906,0.033823706,83.29393,0.023653109,93.40005,0.024710275,266.00726,0.008625354,1356,633,S2R80105,200
201,748,481,137.0,45.31370830535889,6.708203932499369,0.8384385183184186,0.9647887323943662,0.9993163397497656,165.5472,0.061793458,84.230865,0.048324738,94.79733,0.05192713,259.4065,0.013742852,898,631,S2R80105,201
202,1007,484,378.5,77.21320295333862,10.63014581273465,0.7977973904948612,0.9450686641697877,0.9999154751524312,163.39696,0.082724676,88.56037,0.054724324,97.3599,0.047454137,263.81583,0.01304998,1157,634,S2R80105,202
203,1487,476,118.0,43.31370830535889,6.082762530298219,0.7903894530497485,0.9402390438247012,0.9976898960710608,163.13307,0.07632377,86.047806,0.046935894,96.55931,0.03667942,269.24817,0.012561223,1637,626,S2R80105,203
204,1501,481,244.5,62.38477599620819,8.602325267042627,0.7894624671089249,0.9403846153846154,0.9985102405823045,161.63199,0.057268668,87.80932,0.03538238,97.25385,0.03558646,271.6936,0.013661582,1651,631,S2R80105,204
205,909,474,161.5,61.899494767189026,6.4031242374328485,0.5296734229221596,0.8636363636363636,0.9996257007878874,171.36739,0.03132192,85.98983,0.030223697,94.786415,0.031992733,259.16153,0.008860549,1059,624,S2R80105,205
206,1036,472,227.0,56.97056233882904,8.602325267042627,0.8788903755683939,0.980561555075594,0.9997432959312108,161.87166,0.124565475,90.32665,0.0654987,99.10315,0.06415684,260.1388,0.007736683,1186,622,S2R80105,206
207,983,467,84.5,36.24264061450958,5.385164807134504,0.8084011224374695,0.9825581395348837,0.9965365954955341,171.57869,0.047932923,85.61863,0.035298996,95.245865,0.03468911,257.83432,0.004510419,1133,617,S2R80105,207
208,639,472,368.5,72.04163002967834,11.247024193241856,0.8922371353160624,0.9826666666666667,0.9998974931602945,157.71994,0.11572627,89.160164,0.057229012,98.8708,0.062609024,258.05563,0.010045109,789,622,S2R80105,208
209,1368,470,317.5,67.2132031917572,10.246834584086285,0.8831702014806891,0.9829721362229102,0.9996265386401549,155.01868,0.12489409,87.31748,0.06665464,98.70125,0.059940964,264.3968,0.013344618,1518,620,S2R80105,209
210,1362,486,135.0,46.14213538169861,6.555664084966109,0.7967980349301507,0.9407665505226481,0.9992615685597598,167.66093,0.05969147,83.77003,0.036275968,94.70557,0.045402512,268.5842,0.017871281,1512,636,S2R80105,210
211,1005,462,85.5,38.24264061450958,5.0990195135927845,0.7346495794280951,0.9395604395604396,0.9962342269227793,167.99065,0.026752532,87.05704,0.023473877,96.561676,0.025911773,255.7163,0.0044602924,1155,612,S2R80105,211
212,709,467,361.0,74.2842708826065,10.816653826391969,0.8220975158776241,0.955026455026455,0.9998806446292667,158.04169,0.10661668,87.295944,0.064834155,97.0658,0.062475737,254.73232,0.010045999,859,617,S2R80105,212
213,779,464,293.0,68.97056257724762,9.326762794674746,0.774016016454144,0.966996699669967,0.9993256307709659,164.26569,0.05066488,85.156265,0.031643793,94.89016,0.03585584,254.81795,0.008316848,929,614,S2R80105,213
214,667,464,319.5,72.87005722522736,10.04987562112089,0.7561056883352985,0.9194244604316547,0.999776099262477,165.15787,0.042061023,86.74567,0.03383137,95.74723,0.033173546,254.87474,0.00827436,817,614,S2R80105,214
215,373,463,448.0,90.28427076339722,11.704699910719626,0.6906590213659441,0.9032258064516129,0.9999435671286355,162.96675,0.04377714,87.58705,0.030952811,96.98597,0.026902745,252.2304,0.008978104,523,613,S2R80105,215
216,1251,461,246.0,63.79898941516876,8.773298588520893,0.7594818019696509,0.9213483146067416,0.997462683232014,163.91371,0.04753941,85.8497,0.025507899,97.146736,0.027784979,258.60928,0.007556359,1401,611,S2R80105,216
217,1100,461,207.0,60.97056245803833,8.395107498276426,0.6997450043247069,0.917960088691796,0.9971700374976913,167.03943,0.05113156,86.834694,0.033885386,95.93606,0.030990904,255.90648,0.0081263,1250,611,S2R80105,217
218,1227,461,277.5,67.55634880065918,10.0,0.7640829570406887,0.9487179487179487,0.9998098005900504,165.18388,0.048682958,87.66897,0.036788687,96.23033,0.02744343,257.78494,0.00884706,1377,611,S2R80105,218
219,1425,456,187.0,56.14213538169861,8.06225774829855,0.7455445783054907,0.9166666666666666,0.9992445166000139,164.00189,0.046338383,84.2056,0.03355725,93.90449,0.031629518,260.724,0.008376144,1575,606,S2R80105,219
220,981,447,172.0,58.485281229019165,7.343420458864692,0.6318953300677288,0.8753180661577609,0.9995895378582382,168.53714,0.042450298,86.81467,0.034147635,95.37925,0.036002133,249.56813,0.005516143,1131,597,S2R80105,220
221,838,450,319.0,67.79898953437805,10.462887976860825,0.8720755380063114,0.9755351681957186,0.9998609186396158,159.26268,0.104093745,89.39763,0.055975575,98.80649,0.053487543,249.33948,0.008468419,988,600,S2R80105,221
222,554,452,422.0,79.94112491607666,11.704699910719626,0.8298160001175547,0.9569160997732427,0.9999166541167975,156.5158,0.11748046,87.86613,0.0646097,97.66753,0.061530285,248.33632,0.010311265,704,602,S2R80105,222
223,1499,446,164.5,51.55634891986847,7.9362537121026016,0.7776988519980796,0.94,0.9993760206034027,156.23474,0.09932948,87.572296,0.058795206,96.590126,0.052686997,257.9728,0.00705207,1649,596,S2R80105,223
224,1512,451,249.0,62.97056245803833,8.773298588520893,0.7891036753602277,0.9449715370018975,0.6756626709544211,162.20235,0.05069524,85.96463,0.032449868,94.69637,0.02816718,260.53674,0.0074868184,1662,601,S2R80105,224
225,891,441,122.0,42.485281229019165,6.8896358721824225,0.8493617514949292,0.9878542510121457,0.9979700842786156,164.37102,0.07965547,88.37557,0.04446795,96.47254,0.05475283,246.46799,0.00515533,1041,591,S2R80105,225
226,587,447,275.5,72.38477575778961,10.556141983689486,0.6607497394514229,0.8858520900321544,0.997961947969307,165.82825,0.041625164,86.51437,0.03271564,95.885506,0.033534177,246.46245,0.009156951,737,597,S2R80105,226
227,1535,440,134.5,50.72792184352875,7.211102550927978,0.6568073532165128,0.8485804416403786,0.9991924112343099,151.55637,0.1458778,88.21386,0.08187579,98.64399,0.07625623,255.50673,0.011455101,1685,590,S2R80105,227
228,1533,459,365.0,76.62741672992706,10.816653826391969,0.7811498591955128,0.9455958549222798,0.9999126008136362,160.23671,0.053319924,86.07009,0.03656469,95.66864,0.034314767,262.73364,0.0105050225,1683,609,S2R80105,228
229,1369,437,184.5,51.55634880065918,8.246211251235321,0.8722519079464052,0.9736147757255936,0.9995569657462273,163.88953,0.0765558,84.51908,0.050552886,93.74982,0.04462544,251.84447,0.0067662643,1519,587,S2R80105,229
230,1070,429,231.5,62.3847758769989,8.602325267042627,0.7474869604669939,0.9150197628458498,0.9980539247002922,168.03215,0.0359809,86.759575,0.030749142,96.10728,0.026777994,242.975,0.0072351145,1220,579,S2R80105,230
231,1191,426,216.0,55.79898941516876,8.54400374531753,0.8717881236046943,0.968609865470852,0.9987860599653544,159.45192,0.12656213,89.7406,0.059288576,99.55133,0.05870309,243.48895,0.0068739876,1341,576,S2R80105,231
232,1036,435,319.5,82.87005698680878,9.219544457292887,0.5846358616566006,0.8463576158940397,0.9998786407163643,165.30688,0.08235182,87.62239,0.05367056,96.24534,0.057414163,245.19836,0.011167726,1186,585,S2R80105,232
233,1282,425,250.5,62.72792172431946,9.899494936611665,0.800010701407683,0.9488636363636364,0.9820852552394822,161.66814,0.066783495,85.70122,0.042115152,94.94756,0.04257076,244.52502,0.007839622,1432,575,S2R80105,233
234,1239,421,279.0,64.97056245803833,9.667845391150621,0.8305787472726172,0.9721254355400697,0.9996218604683984,161.51237,0.085606605,87.418045,0.049162198,95.95194,0.049244404,242.32195,0.0075411564,1389,571,S2R80105,234
235,754,423,415.5,82.04163002967834,12.165525060596439,0.775733114796207,0.9347581552305961,0.999489057681138,163.99985,0.050506216,88.27156,0.032580916,96.863106,0.032218743,238.81259,0.01047931,904,573,S2R80105,235
236,1426,417,218.5,56.72792184352875,8.573164506180078,0.8532328295233971,0.9754464285714286,0.9996819744171854,157.08937,0.14167841,84.6738,0.08277195,94.05151,0.08339286,244.66501,0.0071512577,1576,567,S2R80105,236
237,1173,416,156.5,48.72792184352875,6.994156910889943,0.8282633146836452,0.963076923076923,0.9987139575656465,166.31892,0.052612912,88.35583,0.035256058,96.27882,0.03368802,239.33559,0.005707818,1323,566,S2R80105,237
238,278,416,127.5,45.071067690849304,6.708203932499369,0.7887227291443764,0.9659090909090909,0.9990883788459409,167.40422,0.051857308,85.660484,0.032532148,93.5595,0.034908883,233.73677,0.0064406926,428,566,S2R80105,238
239,583,414,116.5,41.071067690849304,6.4031242374328485,0.8678882394576762,0.9957264957264957,0.9646926992929071,166.04172,0.06528753,86.090775,0.038388703,94.97995,0.042942286,233.99632,0.0055712904,733,564,S2R80105,239
240,408,423,546.5,104.18376541137695,13.341664064126334,0.6327030543297061,0.8505836575875486,0.9999593648974326,161.22884,0.079665884,87.608116,0.04319388,96.46115,0.042761967,235.41864,0.014044233,558,573,S2R80105,240
241,1522,412,294.0,64.62741661071777,10.0,0.8845524760272704,0.9767441860465116,0.9998547071926462,151.00365,0.14860906,87.27195,0.07473629,95.45624,0.07207902,246.18863,0.0078903455,1672,562,S2R80105,241
242,782,412,324.0,70.97056233882904,10.295630140987,0.808348024765832,0.9529411764705882,0.9994168956225862,162.89288,0.07421343,89.54029,0.03326772,97.86232,0.03668454,235.28151,0.008470677,932,562,S2R80105,242
243,871,409,257.5,67.55634891986847,9.137464797715152,0.7090139125895718,0.8972125435540069,0.9997410826386238,168.54889,0.041205276,86.89232,0.030909102,94.98762,0.034057587,234.88252,0.0069730063,1021,559,S2R80105,243
244,129,410,516.0,90.6274163722992,12.922326642635497,0.7894786089938212,0.9467889908256881,0.9999070935439179,156.73915,0.11247174,87.42958,0.061163355,95.55766,0.05803312,234.56136,0.0102137495,279,560,S2R80105,244
245,1217,408,289.5,81.55634891986847,9.0,0.5469440241314009,0.8075313807531381,0.9995962461881439,165.26582,0.07479885,87.188225,0.042031515,96.17527,0.04508778,236.70096,0.010255086,1367,558,S2R80105,245
246,526,406,347.0,69.4558436870575,10.793491720330488,0.9039028518526376,0.9857954545454546,0.9997435645650653,155.5482,0.123616666,89.02237,0.049590778,98.154755,0.05690861,229.63943,0.009324003,676,556,S2R80105,246
247,677,405,324.0,73.11269772052765,10.462887976860825,0.761674220066462,0.9257142857142857,0.9996721230530755,162.50497,0.072296664,88.527596,0.03785914,96.19455,0.040716432,231.74718,0.009908772,827,555,S2R80105,247
248,688,417,290.0,70.62741661071777,9.6931639585584,0.7305689660968746,0.9354838709677419,0.9958874269742798,165.93135,0.04443379,87.41898,0.031158729,96.28022,0.024860254,236.16844,0.008072026,838,567,S2R80105,248
249,1467,398,93.5,40.24264061450958,5.385164807134504,0.7255185725871764,0.9257425742574258,0.9968808451213564,167.86745,0.039609525,78.619,0.032766778,87.64381,0.037397534,238.90407,0.005261498,1617,548,S2R80105,249
